"","gsl","states","entities","sumlevel","program_label","program","sub_program","name","code","total_units","pct_occupied","number_reported","pct_reported","months_since_report","pct_movein","people_per_unit","people_total","rent_per_month","spending_per_month","hh_income","person_income","pct_lt5k","pct_5k_lt10k","pct_10k_lt15k","pct_15k_lt20k","pct_ge20k","pct_wage_major","pct_welfare_major","pct_other_major","pct_median","pct_lt50_median","pct_lt30_median","pct_2adults","pct_1adult","pct_female_head","pct_female_head_child","pct_disabled_lt62","pct_disabled_ge62","pct_disabled_all","pct_lt24_head","pct_age25_50","pct_age51_61","pct_age62plus","pct_age85plus","pct_minority","pct_black_nonhsp","pct_native_american_nonhsp","pct_asian_pacific_nonhsp","pct_white_nothsp","pct_black_hsp","pct_wht_hsp","pct_oth_hsp","pct_hispanic","pct_multi","months_waiting","months_from_movein","pct_utility_allow","ave_util_allow","pct_bed1","pct_bed2","pct_bed3","pct_overhoused","tpoverty","tminority","tpct_ownsfd","fedhse","cbsa","place","latitude","longitude","state","pha_total_units","ha_size","Quarter"
"893","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603001",7,"Project Based Section 8",5,"NA","NJ New Jersey Camden County 603001","34007603001",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"894","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603002",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603002","34007603002",38,89,34,100,5,3,2.9,99,485,899,19387,6658,6,15,26,12,41,35,3,62,23,100,76,-1,65,82,62,22,57,21,3,68,9,21,-1,91,59,-1,-1,9,9,21,3,32,3,-1,108,91,165,21,26,53,15,15,80,72,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"895","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603002",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603002","34007603002",37,89,33,100,5,3,3,98,487,902,19429,6542,6,15,27,9,42,36,3,61,23,100,76,-1,67,82,64,22,50,20,3,70,9,18,-1,94,61,-1,-1,6,9,21,3,33,3,-1,99,94,165,18,27,55,15,15,80,72,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"896","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603002",7,"Project Based Section 8",5,"NA","NJ New Jersey Camden County 603002","34007603002",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"897","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603100",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603100","34007603100",25,95,25,100,5,4,1.5,38,426,972,16694,10983,4,20,36,20,20,28,-1,72,23,92,80,-1,12,92,12,38,89,47,-1,32,32,36,4,88,48,-1,-1,12,8,32,-1,40,4,111,135,88,103,48,44,8,20,3,28,48,"NA","37980","45510","NA","NA","NJ","NA","NA",2021-12-31
"898","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603100",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603100","34007603100",24,95,24,100,5,4,1.5,36,424,974,16565,11043,4,21,38,17,21,29,-1,71,23,92,79,-1,13,92,13,40,89,50,-1,33,29,38,4,88,46,-1,-1,13,8,33,-1,42,4,111,138,88,105,50,42,8,21,3,28,48,"NA","37980","45510","NA","NA","NJ","NA","NA",2021-12-31
"899","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603100",7,"Project Based Section 8",5,"NA","NJ New Jersey Camden County 603100","34007603100",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","45510","NA","NA","NJ","NA","NA",2021-12-31
"900","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603200",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603200","34007603200",14,96,14,100,6,7,3.6,51,629,993,25835,7092,-1,14,-1,7,79,36,7,57,29,100,57,7,79,100,86,27,100,20,-1,43,36,21,-1,93,79,-1,-1,7,-1,14,-1,14,0,-1,137,100,201,-1,14,86,14,8,31,57,"NA","37980","12385","NA","NA","NJ","NA","NA",2021-12-31
"901","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603200",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603200","34007603200",14,96,14,100,6,7,3.6,51,629,993,25835,7092,-1,14,-1,7,79,36,7,57,29,100,57,7,79,100,86,27,100,20,-1,43,36,21,-1,93,79,-1,-1,7,-1,14,-1,14,0,-1,137,100,201,-1,14,86,14,8,31,57,"NA","37980","12385","NA","NA","NJ","NA","NA",2021-12-31
"902","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603301",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603301","34007603301",25,95,25,100,6,4,2.2,55,378,984,14347,6522,9,17,35,9,30,24,-1,68,18,100,76,-1,48,80,44,40,80,27,-1,56,24,20,-1,92,36,-1,8,8,8,40,-1,48,0,-1,176,56,78,32,56,12,8,4,36,51,"NA","37980","12385","NA","NA","NJ","NA","NA",2021-12-31
"903","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603301",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603301","34007603301",25,95,25,100,6,4,2.2,55,378,984,14347,6522,9,17,35,9,30,24,-1,68,18,100,76,-1,48,80,44,40,80,27,-1,56,24,20,-1,92,36,-1,8,8,8,40,-1,48,0,-1,176,56,78,32,56,12,8,4,36,51,"NA","37980","12385","NA","NA","NJ","NA","NA",2021-12-31
"904","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603302",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603302","34007603302",12,96,12,100,6,8,1.4,17,326,993,12121,8556,8,25,42,17,8,8,-1,83,17,100,100,-1,17,100,17,33,83,41,-1,33,17,50,17,50,25,-1,-1,50,-1,25,-1,25,0,26,235,25,71,58,42,-1,25,4,23,70,"NA","37980","12385","NA","NA","NJ","NA","NA",2021-12-31
"905","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603302",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603302","34007603302",12,96,12,100,6,8,1.4,17,326,993,12121,8556,8,25,42,17,8,8,-1,83,17,100,100,-1,17,100,17,33,83,41,-1,33,17,50,17,50,25,-1,-1,50,-1,25,-1,25,0,26,235,25,71,58,42,-1,25,4,23,70,"NA","37980","12385","NA","NA","NJ","NA","NA",2021-12-31
"906","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603303",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603303","34007603303",244,96,239,100,7,11,1.2,275,318,879,14377,12495,5,21,37,20,18,3,1,96,21,100,83,-1,1,70,1,80,4,8,-1,4,3,94,16,27,8,0,9,68,1,5,3,10,0,57,91,34,68,97,3,-1,0,12,27,30,"NA","37980","21120","NA","NA","NJ","NA","NA",2021-12-31
"907","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603303",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603303","34007603303",25,95,25,100,7,-1,1.3,32,345,984,13490,10539,4,36,24,20,16,16,-1,84,19,100,84,-1,12,72,12,75,77,59,-1,28,20,52,20,68,20,-1,4,32,12,32,-1,44,4,57,162,44,62,76,24,-1,4,12,27,30,"NA","37980","21120","NA","NA","NJ","NA","NA",2021-12-31
"908","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603303",7,"Project Based Section 8",5,"NA","NJ New Jersey Camden County 603303","34007603303",145,96,143,100,7,9,1.1,162,327,1116,14949,13195,2,22,36,21,19,1,-1,99,22,99,82,-1,-1,67,-1,100,-1,1,-1,1,-1,99,17,22,6,1,9,72,-1,3,3,6,0,-1,83,-1,-1,100,-1,-1,-1,12,27,30,"NA","37980","21120","NA","NA","NJ","NA","NA",2021-12-31
"909","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603303",7,"202/PRAC",8,"NA","NJ New Jersey Camden County 603303","34007603303",74,96,71,100,6,18,1.1,81,289,383,13536,11865,10,14,44,17,15,3,3,94,20,100,86,-1,-1,76,-1,100,-1,1,-1,-1,1,99,14,23,7,-1,11,73,-1,-1,4,4,0,-1,82,100,69,100,-1,-1,-1,12,27,30,"NA","37980","21120","NA","NA","NJ","NA","NA",2021-12-31
"910","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603400",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603400","34007603400",8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","36960","NA","NA","NJ","NA","NA",2021-12-31
"911","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603400",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603400","34007603400",8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","36960","NA","NA","NJ","NA","NA",2021-12-31
"912","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603501",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603501","34007603501",33,96,32,100,6,13,1.3,40,385,1120,15712,12570,3,13,50,22,13,3,-1,97,23,94,88,-1,13,59,13,74,92,73,-1,25,34,41,-1,44,41,-1,-1,56,3,-1,-1,3,3,32,154,100,65,72,22,6,16,4,32,56,"NA","37980","27995","NA","NA","NJ","NA","NA",2021-12-31
"913","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603501",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603501","34007603501",9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","27995","NA","NA","NJ","NA","NA",2021-12-31
"914","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603501",7,"811/PRAC",9,"NA","NJ New Jersey Camden County 603501","34007603501",24,97,23,99,7,9,1,23,369,1168,15663,15663,-1,4,57,30,9,-1,-1,100,23,96,91,-1,-1,43,-1,100,100,100,-1,13,43,43,-1,26,26,-1,-1,74,-1,-1,-1,0,4,-1,162,100,39,100,-1,-1,-1,4,32,56,"NA","37980","27995","NA","NA","NJ","NA","NA",2021-12-31
"915","Census tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603503",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603503","34007603503",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"NA","NA","NA","NA","NA","NJ","NA","NA",2021-12-31
"916","Census tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603504",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603504","34007603504",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"NA","NA","NA","NA","NA","NJ","NA","NA",2021-12-31
"917","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603505",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603505","34007603505",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","01990","NA","NA","NJ","NA","NA",2021-12-31
"918","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603505",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603505","34007603505",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","01990","NA","NA","NJ","NA","NA",2021-12-31
"919","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603506",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603506","34007603506",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","27995","NA","NA","NJ","NA","NA",2021-12-31
"920","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603506",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603506","34007603506",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","27995","NA","NA","NJ","NA","NA",2021-12-31
"921","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603507",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603507","34007603507",233,98,220,97,8,4,1.2,269,337,776,14970,12243,1,23,38,15,24,0,0,99,22,100,77,-1,0,61,0,97,23,31,-1,7,10,83,18,48,9,1,31,48,0,3,3,6,1,83,104,100,79,98,1,0,0,5,21,59,"NA","37980","69900","NA","NA","NJ","NA","NA",2021-12-31
"922","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603507",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603507","34007603507",11,96,11,100,7,9,1.5,17,310,993,13407,8675,-1,45,45,-1,9,-1,-1,100,18,100,91,-1,9,64,9,67,88,65,-1,9,18,73,36,27,18,-1,-1,73,9,-1,-1,9,0,83,112,100,123,64,27,9,9,5,21,59,"NA","37980","69900","NA","NA","NJ","NA","NA",2021-12-31
"923","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603507",7,"Project Based Section 8",5,"NA","NJ New Jersey Camden County 603507","34007603507",149,97,136,94,9,2,1.3,174,330,900,14211,11107,1,27,37,15,19,1,1,99,20,100,83,-1,-1,53,-1,100,29,38,-1,10,15,74,15,51,8,1,38,43,-1,2,1,4,1,-1,118,100,89,100,-1,-1,-1,5,21,59,"NA","37980","69900","NA","NA","NJ","NA","NA",2021-12-31
"924","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603507",7,"202/PRAC",8,"NA","NJ New Jersey Camden County 603507","34007603507",73,99,73,100,6,5,1.1,78,354,496,16621,15556,-1,11,38,15,36,-1,-1,100,25,100,63,-1,-1,75,-1,-1,7,8,-1,-1,-1,100,19,45,10,1,23,53,-1,4,7,11,1,-1,75,100,54,100,-1,-1,-1,5,21,59,"NA","37980","69900","NA","NA","NJ","NA","NA",2021-12-31
"925","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603601",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603601","34007603601",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","01990","NA","NA","NJ","NA","NA",2021-12-31
"926","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603601",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603601","34007603601",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","01990","NA","NA","NJ","NA","NA",2021-12-31
"927","Census tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603602",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603602","34007603602",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"NA","NA","NA","NA","NA","NJ","NA","NA",2021-12-31
"928","Census tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603603",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603603","34007603603",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"NA","NA","NA","NA","NA","NJ","NA","NA",2021-12-31
"929","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603700",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603700","34007603700",34,97,34,100,5,6,2.7,91,366,1097,16196,6051,15,21,21,6,36,41,6,50,20,97,82,-1,65,91,65,13,50,15,6,68,15,12,3,65,50,-1,3,35,-1,12,-1,12,0,25,117,94,136,12,62,26,15,11,34,69,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"930","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603700",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603700","34007603700",18,96,18,100,6,6,2.4,44,397,993,17027,6966,12,12,29,6,41,44,-1,50,21,100,83,-1,44,89,44,27,67,32,-1,56,28,17,-1,61,44,-1,6,39,-1,11,-1,11,0,25,142,89,78,17,67,17,22,11,34,69,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"931","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603700",7,"Project Based Section 8",5,"NA","NJ New Jersey Camden County 603700","34007603700",16,99,16,100,4,6,2.9,47,331,1215,15261,5195,19,31,13,6,31,38,13,50,18,94,81,-1,88,94,88,-1,-1,0,13,81,-1,6,6,69,56,-1,-1,31,-1,13,-1,13,0,-1,90,100,194,6,56,38,6,11,34,69,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"932","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603800",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603800","34007603800",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"933","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603800",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603800","34007603800",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"934","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603901",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603901","34007603901",205,99,203,100,7,12,1.1,218,433,741,20592,19175,1,8,26,19,46,3,-1,97,31,88,53,-1,1,76,1,25,3,3,-1,1,1,98,18,8,5,-1,0,92,-1,1,1,2,0,16,93,52,49,98,1,1,0,5,8,70,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"935","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603901",7,"Public Housing",2,"NA","NJ New Jersey Camden County 603901","34007603901",100,98,98,100,6,11,1,102,386,403,18269,17553,-1,12,34,18,36,5,-1,95,27,93,63,-1,-1,67,-1,-1,-1,0,-1,-1,-1,100,12,12,7,-1,1,88,-1,2,2,4,0,16,86,-1,-1,100,-1,-1,-1,5,8,70,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"936","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603901",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603901","34007603901",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"937","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603901",7,"Project Based Section 8",5,"NA","NJ New Jersey Camden County 603901","34007603901",100,99,100,100,8,13,1.1,106,477,1063,23050,21746,-1,5,19,20,56,2,-1,98,34,84,42,-1,-1,85,-1,100,4,5,-1,-1,1,99,24,3,2,-1,-1,97,-1,-1,1,1,0,-1,96,100,46,100,-1,-1,-1,5,8,70,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"938","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603902",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 603902","34007603902",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"939","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007603902",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 603902","34007603902",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","99999","NA","NA","NJ","NA","NA",2021-12-31
"940","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007604100",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 604100","34007604100",84,94,82,100,6,2,3,250,538,958,19214,6302,10,17,19,9,44,35,4,55,23,91,76,6,52,88,51,16,89,15,1,71,17,11,-1,98,68,-1,-1,2,11,17,1,29,2,81,110,99,193,5,34,61,15,21,82,32,"NA","37980","82450","NA","NA","NJ","NA","NA",2021-12-31
"941","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007604100",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 604100","34007604100",84,94,82,100,6,2,3,250,538,958,19214,6302,10,17,19,9,44,35,4,55,23,91,76,6,52,88,51,16,89,15,1,71,17,11,-1,98,68,-1,-1,2,11,17,1,29,2,81,110,99,193,5,34,61,15,21,82,32,"NA","37980","82450","NA","NA","NJ","NA","NA",2021-12-31
"942","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007604200",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 604200","34007604200",8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","14260","NA","NA","NJ","NA","NA",2021-12-31
"943","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007604200",7,"Housing Choice Vouchers",3,"NA","NJ New Jersey Camden County 604200","34007604200",8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","37980","14260","NA","NA","NJ","NA","NA",2021-12-31
"944","Census Tract","NJ New Jersey","NJ New Jersey 007 Camden County 34007604300",7,"Summary of All HUD Programs",1,"NA","NJ New Jersey Camden County 604300","34007604300",97,99,96,100,7,11,1.1,103,401,398,19170,17867,-1,14,23,27,36,3,1,96,28,94,64,-1,1,70,1,100,10,20,-1,3,10,86,7,8,6,-1,-1,92,-1,2,-1,2,0,20,100,2,131,99,-1,1,-1,4,13,39,"NA","37980","14260","NA","NA","NJ","NA","NA",2021-12-31
