"","Quarter","gsl","states","entities","sumlevel","program_label","program","sub_program","name","code","total_units","pct_occupied","number_reported","pct_reported","months_since_report","pct_movein","people_per_unit","people_total","rent_per_month","spending_per_month","hh_income","person_income","pct_lt5k","pct_5k_lt10k","pct_10k_lt15k","pct_15k_lt20k","pct_ge20k","pct_wage_major","pct_welfare_major","pct_other_major","pct_median","pct_lt50_median","pct_lt30_median","pct_2adults","pct_1adult","pct_female_head","pct_female_head_child","pct_disabled_lt62","pct_disabled_ge62","pct_disabled_all","pct_lt24_head","pct_age25_50","pct_age51_61","pct_age62plus","pct_age85plus","pct_minority","pct_black_nonhsp","pct_native_american_nonhsp","pct_asian_pacific_nonhsp","pct_white_nothsp","pct_black_hsp","pct_wht_hsp","pct_oth_hsp","pct_hispanic","pct_multi","months_waiting","months_from_movein","pct_utility_allow","ave_util_allow","pct_bed1","pct_bed2","pct_bed3","pct_overhoused","tpoverty","tminority","tpct_ownsfd","fedhse","cbsa","place","latitude","longitude","state","pha_total_units","ha_size"
"236",2021-12-31,"City","NJ New Jersey","3417200 DELAWARE CDP",8,"Housing Choice Vouchers",3,"NA","NJ DELAWARE CDP","3417200",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","17200","NA","NA","NJ","NA","NA"
"237",2021-12-31,"City","NJ New Jersey","3417260 DELAWARE PARK CDP",8,"Summary of All HUD Programs",1,"NA","NJ DELAWARE PARK CDP","3417260",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","17260","NA","NA","NJ","NA","NA"
"238",2021-12-31,"City","NJ New Jersey","3417260 DELAWARE PARK CDP",8,"Housing Choice Vouchers",3,"NA","NJ DELAWARE PARK CDP","3417260",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","17260","NA","NA","NJ","NA","NA"
"239",2021-12-31,"City","NJ New Jersey","3417530 DEMAREST BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ DEMAREST BOROUGH","3417530",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","17530","NA","NA","NJ","NA","NA"
"240",2021-12-31,"City","NJ New Jersey","3417530 DEMAREST BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ DEMAREST BOROUGH","3417530",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","17530","NA","NA","NJ","NA","NA"
"241",2021-12-31,"City","NJ New Jersey","3418070 DOVER TOWN",8,"Summary of All HUD Programs",1,"NA","NJ DOVER TOWN","3418070",426,96,389,95,6,9,1.3,518,380,795,16203,12168,3,17,36,18,26,12,0,86,20,98,85,1,8,69,8,58,22,25,0,11,14,75,8,74,14,-1,1,26,3,42,14,59,1,37,110,84,88,72,24,4,15,11,77,45,"NA","NA","18070","NA","NA","NJ","NA","NA"
"242",2021-12-31,"City","NJ New Jersey","3418070 DOVER TOWN",8,"Public Housing",2,"NA","NJ DOVER TOWN","3418070",59,93,55,100,2,15,1.1,60,318,544,14143,12965,2,16,45,24,13,4,-1,96,19,98,91,-1,-1,65,-1,-1,25,25,-1,-1,-1,100,9,73,7,-1,-1,27,11,55,-1,65,0,-1,91,-1,-1,100,-1,-1,-1,7,81,57,"NA","NA","18070","NA","NA","NJ","NA","NA"
"243",2021-12-31,"City","NJ New Jersey","3418070 DOVER TOWN",8,"Housing Choice Vouchers",3,"NA","NJ DOVER TOWN","3418070",245,96,212,90,7,8,1.5,322,445,773,18600,12246,3,13,27,18,38,17,0,79,23,96,79,1,14,70,14,55,35,31,0,19,22,58,6,68,21,-1,1,32,2,43,0,46,0,37,125,97,115,49,44,7,28,10,76,52,"NA","NA","18070","NA","NA","NJ","NA","NA"
"244",2021-12-31,"City","NJ New Jersey","3418070 DOVER TOWN",8,"Project Based Section 8",5,"NA","NJ DOVER TOWN","3418070",122,98,122,100,6,7,1.1,136,295,954,12967,11632,3,24,47,15,11,7,-1,92,17,100,92,-1,-1,69,-1,100,5,10,-1,1,6,93,11,83,4,-1,1,15,-1,34,44,78,1,-1,92,100,41,100,-1,-1,-1,14,77,28,"NA","NA","18070","NA","NA","NJ","NA","NA"
"245",2021-12-31,"City","NJ New Jersey","3418151 DOVER BEACHES SOUTH CDP",8,"Summary of All HUD Programs",1,"NA","NJ DOVER BEACHES SOUTH CDP","3418151",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","18151","NA","NA","NJ","NA","NA"
"246",2021-12-31,"City","NJ New Jersey","3418151 DOVER BEACHES SOUTH CDP",8,"Housing Choice Vouchers",3,"NA","NJ DOVER BEACHES SOUTH CDP","3418151",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","18151","NA","NA","NJ","NA","NA"
"247",2021-12-31,"City","NJ New Jersey","3418400 DUMONT BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ DUMONT BOROUGH","3418400",239,93,222,100,7,5,1.4,303,358,926,15529,11377,3,22,34,19,21,5,0,92,19,99,85,-1,4,60,3,64,30,28,-1,9,11,80,12,59,8,0,38,41,0,10,2,13,0,73,104,96,57,91,5,3,5,5,33,69,"NA","NA","18400","NA","NA","NJ","NA","NA"
"248",2021-12-31,"City","NJ New Jersey","3418400 DUMONT BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ DUMONT BOROUGH","3418400",187,92,170,99,7,5,1.4,237,358,1070,15200,10903,3,23,37,18,19,5,1,92,19,99,86,-1,5,59,4,62,41,34,-1,11,14,75,12,56,9,-1,35,44,1,11,2,13,0,73,113,96,64,89,7,4,6,5,33,74,"NA","NA","18400","NA","NA","NJ","NA","NA"
"249",2021-12-31,"City","NJ New Jersey","3418400 DUMONT BOROUGH",8,"202/PRAC",8,"NA","NJ DUMONT BOROUGH","3418400",49,98,49,100,8,8,1.3,63,354,440,16591,12904,2,22,24,24,27,8,-1,92,21,100,80,-1,-1,69,-1,-1,2,2,-1,-1,-1,100,12,69,4,-1,53,29,-1,8,4,12,0,-1,74,100,37,100,-1,-1,-1,2,36,49,"NA","NA","18400","NA","NA","NJ","NA","NA"
"250",2021-12-31,"City","NJ New Jersey","3418400 DUMONT BOROUGH",8,"811/PRAC",9,"NA","NJ DUMONT BOROUGH","3418400",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","18400","NA","NA","NJ","NA","NA"
"251",2021-12-31,"City","NJ New Jersey","3418490 DUNELLEN BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ DUNELLEN BOROUGH","3418490",26,93,28,100,5,4,2.8,77,623,1211,24999,9091,11,15,19,4,52,46,-1,50,22,93,68,4,50,93,54,33,100,21,4,57,25,14,-1,79,68,-1,-1,21,4,7,-1,11,4,1,92,82,156,36,18,46,4,12,41,59,"NA","NA","18490","NA","NA","NJ","NA","NA"
"252",2021-12-31,"City","NJ New Jersey","3418490 DUNELLEN BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ DUNELLEN BOROUGH","3418490",26,93,28,100,5,4,2.8,77,623,1211,24999,9091,11,15,19,4,52,46,-1,50,22,93,68,4,50,93,54,33,100,21,4,57,25,14,-1,79,68,-1,-1,21,4,7,-1,11,4,1,92,82,156,36,18,46,4,12,41,59,"NA","NA","18490","NA","NA","NJ","NA","NA"
"253",2021-12-31,"City","NJ New Jersey","3419130 EAST FRANKLIN CDP",8,"Summary of All HUD Programs",1,"NA","NJ EAST FRANKLIN CDP","3419130",205,97,209,100,6,5,2.6,540,592,889,24190,9362,3,9,25,17,45,32,1,64,23,95,76,2,42,80,38,23,40,15,0,47,15,37,3,92,68,0,2,8,4,17,-1,21,2,26,113,97,118,35,23,42,10,16,86,58,"NA","NA","19130","NA","NA","NJ","NA","NA"
"254",2021-12-31,"City","NJ New Jersey","3419130 EAST FRANKLIN CDP",8,"Public Housing",2,"NA","NJ EAST FRANKLIN CDP","3419130",50,100,50,100,6,4,2.8,138,603,322,25741,9326,2,10,24,22,42,34,-1,66,24,92,80,4,38,78,38,8,38,9,-1,42,10,48,4,90,56,-1,2,10,4,28,-1,32,0,7,73,100,127,38,14,48,10,20,87,47,"NA","NA","19130","NA","NA","NJ","NA","NA"
"255",2021-12-31,"City","NJ New Jersey","3419130 EAST FRANKLIN CDP",8,"Housing Choice Vouchers",3,"NA","NJ EAST FRANKLIN CDP","3419130",155,97,159,100,6,5,2.5,402,589,1079,23702,9375,4,9,26,15,46,31,2,64,22,96,74,2,43,81,38,26,42,17,1,49,17,33,3,92,72,1,2,8,4,13,-1,18,3,29,126,96,115,34,26,40,9,15,86,61,"NA","NA","19130","NA","NA","NJ","NA","NA"
"256",2021-12-31,"City","NJ New Jersey","3419150 EAST FREEHOLD CDP",8,"Summary of All HUD Programs",1,"NA","NJ EAST FREEHOLD CDP","3419150",18,85,15,97,6,-1,1.7,26,473,1055,19520,11262,-1,13,33,13,40,33,-1,67,23,100,73,-1,27,80,27,-1,83,23,7,33,20,40,-1,87,40,-1,-1,13,7,40,-1,47,0,-1,184,100,78,67,33,-1,13,2,20,76,"NA","NA","19150","NA","NA","NJ","NA","NA"
"257",2021-12-31,"City","NJ New Jersey","3419150 EAST FREEHOLD CDP",8,"Housing Choice Vouchers",3,"NA","NJ EAST FREEHOLD CDP","3419150",18,85,15,97,6,-1,1.7,26,473,1055,19520,11262,-1,13,33,13,40,33,-1,67,23,100,73,-1,27,80,27,-1,83,23,7,33,20,40,-1,87,40,-1,-1,13,7,40,-1,47,0,-1,184,100,78,67,33,-1,13,2,20,76,"NA","NA","19150","NA","NA","NJ","NA","NA"
"258",2021-12-31,"City","NJ New Jersey","3419330 EAST MILLSTONE CDP",8,"Summary of All HUD Programs",1,"NA","NJ EAST MILLSTONE CDP","3419330",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","19330","NA","NA","NJ","NA","NA"
"259",2021-12-31,"City","NJ New Jersey","3419330 EAST MILLSTONE CDP",8,"Housing Choice Vouchers",3,"NA","NJ EAST MILLSTONE CDP","3419330",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","19330","NA","NA","NJ","NA","NA"
"260",2021-12-31,"City","NJ New Jersey","3419360 EAST NEWARK BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ EAST NEWARK BOROUGH","3419360",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","19360","NA","NA","NJ","NA","NA"
"261",2021-12-31,"City","NJ New Jersey","3419360 EAST NEWARK BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ EAST NEWARK BOROUGH","3419360",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","19360","NA","NA","NJ","NA","NA"
"262",2021-12-31,"City","NJ New Jersey","3419390 EAST ORANGE CITY",8,"Summary of All HUD Programs",1,"NA","NJ EAST ORANGE CITY","3419390",4422,91,3958,98,6,9,1.6,6448,416,1080,17483,10732,6,20,30,13,31,20,1,78,21,96,78,1,22,73,21,32,32,23,2,30,17,50,6,95,86,0,0,2,2,4,3,9,1,33,106,75,85,70,17,13,7,18,98,15,"NA","NA","19390","NA","NA","NJ","NA","NA"
"263",2021-12-31,"City","NJ New Jersey","3419390 EAST ORANGE CITY",8,"Public Housing",2,"NA","NJ EAST ORANGE CITY","3419390",63,97,61,100,7,13,1.1,67,320,640,13475,12268,2,23,48,15,13,13,-1,87,18,100,92,-1,-1,56,-1,96,59,72,-1,15,25,61,2,97,77,-1,2,3,10,8,-1,18,5,27,89,-1,-1,100,-1,-1,-1,26,97,24,"NA","NA","19390","NA","NA","NJ","NA","NA"
"264",2021-12-31,"City","NJ New Jersey","3419390 EAST ORANGE CITY",8,"Housing Choice Vouchers",3,"NA","NJ EAST ORANGE CITY","3419390",2226,88,1958,100,6,11,2,3886,481,890,19957,10055,5,18,25,13,39,28,1,69,23,94,72,0,33,79,32,30,53,23,2,43,23,32,3,99,93,0,0,1,2,3,1,6,1,33,104,75,118,51,24,25,12,20,98,16,"NA","NA","19390","NA","NA","NJ","NA","NA"
"265",2021-12-31,"City","NJ New Jersey","3419390 EAST ORANGE CITY",8,"Project Based Section 8",5,"NA","NJ EAST ORANGE CITY","3419390",2127,94,1935,97,7,8,1.3,2491,353,1281,15120,11745,7,21,35,14,23,12,1,87,19,98,84,1,11,67,11,33,21,20,1,18,12,69,9,92,79,0,0,3,1,5,6,12,0,-1,109,77,52,88,9,2,2,17,98,14,"NA","NA","19390","NA","NA","NJ","NA","NA"
"266",2021-12-31,"City","NJ New Jersey","3419390 EAST ORANGE CITY",8,"811/PRAC",9,"NA","NJ EAST ORANGE CITY","3419390",7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","19390","NA","NA","NJ","NA","NA"
"267",2021-12-31,"City","NJ New Jersey","3419510 EAST RUTHERFORD BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ EAST RUTHERFORD BOROUGH","3419510",230,92,210,99,5,9,1.5,309,391,1065,16266,11055,3,21,42,11,23,13,0,86,19,98,83,0,11,65,12,59,38,34,0,18,15,67,13,66,13,-1,34,34,0,16,1,18,1,37,82,33,96,80,12,8,4,12,40,17,"NA","NA","19510","NA","NA","NJ","NA","NA"
"268",2021-12-31,"City","NJ New Jersey","3419510 EAST RUTHERFORD BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ EAST RUTHERFORD BOROUGH","3419510",230,92,210,99,5,9,1.5,309,391,1065,16266,11055,3,21,42,11,23,13,0,86,19,98,83,0,11,65,12,59,38,34,0,18,15,67,13,66,13,-1,34,34,0,16,1,18,1,37,82,33,96,80,12,8,4,12,40,17,"NA","NA","19510","NA","NA","NJ","NA","NA"
"269",2021-12-31,"City","NJ New Jersey","3419840 EATONTOWN BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ EATONTOWN BOROUGH","3419840",480,90,433,100,6,7,1.5,655,487,1003,19341,12785,2,11,31,18,38,24,0,74,23,96,75,1,18,75,17,31,11,15,0,29,12,58,8,61,40,-1,8,39,2,10,1,13,0,38,136,98,63,74,19,6,5,10,42,32,"NA","NA","19840","NA","NA","NJ","NA","NA"
"270",2021-12-31,"City","NJ New Jersey","3419840 EATONTOWN BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ EATONTOWN BOROUGH","3419840",282,85,232,97,6,6,1.8,427,600,1067,21907,11903,1,9,25,16,49,42,0,54,25,93,67,2,33,83,32,30,48,22,1,53,22,24,-1,74,58,-1,-1,26,3,12,0,16,0,38,169,98,88,52,36,12,9,11,48,18,"NA","NA","19840","NA","NA","NJ","NA","NA"
"271",2021-12-31,"City","NJ New Jersey","3419840 EATONTOWN BOROUGH",8,"Project Based Section 8",5,"NA","NJ EATONTOWN BOROUGH","3419840",195,97,198,100,6,7,1.1,225,356,935,16410,14441,2,14,36,22,27,4,-1,96,21,100,83,-1,-1,66,-1,50,1,1,-1,1,1,99,18,46,20,-1,17,54,1,8,1,10,1,-1,97,100,34,100,-1,-1,-1,10,36,49,"NA","NA","19840","NA","NA","NJ","NA","NA"
"272",2021-12-31,"City","NJ New Jersey","3419840 EATONTOWN BOROUGH",8,"811/PRAC",9,"NA","NJ EATONTOWN BOROUGH","3419840",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","19840","NA","NA","NJ","NA","NA"
"273",2021-12-31,"City","NJ New Jersey","3419900 ECHELON CDP",8,"Summary of All HUD Programs",1,"NA","NJ ECHELON CDP","3419900",282,91,258,100,7,8,1.1,293,341,1071,14643,12894,2,20,45,14,19,2,-1,98,22,98,82,-1,1,67,1,76,5,10,-1,5,3,92,17,48,17,-1,25,51,-1,7,-1,7,0,-1,112,97,40,91,8,2,2,13,37,18,"NA","NA","19900","NA","NA","NJ","NA","NA"
"274",2021-12-31,"City","NJ New Jersey","3419900 ECHELON CDP",8,"Housing Choice Vouchers",3,"NA","NJ ECHELON CDP","3419900",9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","19900","NA","NA","NJ","NA","NA"
"275",2021-12-31,"City","NJ New Jersey","3419900 ECHELON CDP",8,"Project Based Section 8",5,"NA","NJ ECHELON CDP","3419900",273,91,249,100,7,8,1.1,277,334,1074,14439,12980,2,20,45,14,18,1,-1,99,21,98,83,-1,-1,67,-1,94,3,8,-1,4,2,94,18,48,15,-1,26,51,-1,7,-1,7,0,-1,111,98,36,93,7,-1,1,13,37,18,"NA","NA","19900","NA","NA","NJ","NA","NA"
"276",2021-12-31,"City","NJ New Jersey","3420020 EDGEWATER BOROUGH",8,"Summary of All HUD Programs",1,"NA","NJ EDGEWATER BOROUGH","3420020",238,95,233,100,6,7,1.7,390,430,692,18481,11041,4,21,23,16,36,18,1,76,22,94,77,3,18,75,20,26,17,15,0,27,18,54,9,53,10,-1,16,45,1,26,-1,27,0,34,117,79,70,66,20,14,7,7,53,7,"NA","NA","20020","NA","NA","NJ","NA","NA"
"277",2021-12-31,"City","NJ New Jersey","3420020 EDGEWATER BOROUGH",8,"Housing Choice Vouchers",3,"NA","NJ EDGEWATER BOROUGH","3420020",214,96,211,100,6,7,1.6,335,425,671,18350,11558,4,21,22,16,37,16,1,79,22,94,77,2,17,75,18,29,17,16,-1,26,18,56,10,56,11,-1,17,44,1,27,-1,28,0,34,119,76,71,69,20,10,6,7,54,7,"NA","NA","20020","NA","NA","NJ","NA","NA"
"278",2021-12-31,"City","NJ New Jersey","3420020 EDGEWATER BOROUGH",8,"Project Based Section 8",5,"NA","NJ EDGEWATER BOROUGH","3420020",24,88,22,100,6,9,2.5,55,474,897,19738,7895,-1,15,35,15,35,45,-1,45,21,95,77,14,32,73,36,7,29,5,5,41,23,32,-1,23,-1,-1,5,55,-1,18,-1,18,0,-1,107,100,62,32,18,50,23,5,47,10,"NA","NA","20020","NA","NA","NJ","NA","NA"
"279",2021-12-31,"City","NJ New Jersey","3420350 EGG HARBOR CITY CITY",8,"Summary of All HUD Programs",1,"NA","NJ EGG HARBOR CITY CITY","3420350",186,94,179,100,6,7,2.3,420,394,980,16031,6832,6,21,19,18,36,28,3,55,23,93,69,3,50,80,46,22,49,17,5,55,18,22,2,88,45,-1,1,11,3,19,21,42,2,47,144,99,129,19,56,25,27,20,47,61,"NA","NA","20350","NA","NA","NJ","NA","NA"
"280",2021-12-31,"City","NJ New Jersey","3420350 EGG HARBOR CITY CITY",8,"Housing Choice Vouchers",3,"NA","NJ EGG HARBOR CITY CITY","3420350",55,87,48,100,6,6,2.6,125,479,908,17955,6895,13,15,23,13,36,15,2,79,25,94,65,2,46,79,44,34,77,26,2,54,17,27,4,75,52,-1,2,25,6,10,4,21,4,47,109,96,148,29,35,35,19,20,47,61,"NA","NA","20350","NA","NA","NJ","NA","NA"
"281",2021-12-31,"City","NJ New Jersey","3420350 EGG HARBOR CITY CITY",8,"Project Based Section 8",5,"NA","NJ EGG HARBOR CITY CITY","3420350",131,97,131,100,6,8,2.3,295,362,1006,15325,6806,3,24,17,20,36,34,3,46,22,92,70,3,51,81,47,17,36,13,6,55,18,21,2,93,43,-1,-1,5,2,22,27,50,1,-1,157,100,122,15,63,21,30,20,47,61,"NA","NA","20350","NA","NA","NJ","NA","NA"
"282",2021-12-31,"City","NJ New Jersey","3421000 ELIZABETH CITY",8,"Summary of All HUD Programs",1,"NA","NJ ELIZABETH CITY","3421000",3884,91,3441,100,6,9,2,6841,397,947,16516,8307,7,22,30,13,28,22,1,73,19,96,83,2,30,78,30,34,47,24,2,38,21,40,5,93,50,0,1,7,2,38,2,42,1,39,126,87,78,46,32,22,14,22,86,9,"NA","NA","21000","NA","NA","NJ","NA","NA"
"283",2021-12-31,"City","NJ New Jersey","3421000 ELIZABETH CITY",8,"Public Housing",2,"NA","NJ ELIZABETH CITY","3421000",1299,96,1191,95,7,8,1.7,2037,330,736,14796,8651,9,24,35,11,20,16,1,81,18,96,87,1,22,73,22,32,48,27,1,28,18,52,6,94,47,0,1,6,2,40,3,46,1,54,132,81,49,58,32,10,12,23,86,8,"NA","NA","21000","NA","NA","NJ","NA","NA"
"284",2021-12-31,"City","NJ New Jersey","3421000 ELIZABETH CITY",8,"Housing Choice Vouchers",3,"NA","NJ ELIZABETH CITY","3421000",1980,86,1826,100,5,10,2.2,3963,422,1095,17140,7897,7,23,26,13,31,27,2,67,19,96,82,1,36,83,37,38,66,27,2,45,25,28,3,92,54,0,0,8,2,35,1,38,1,31,133,91,103,37,31,32,18,21,86,10,"NA","NA","21000","NA","NA","NJ","NA","NA"
"285",2021-12-31,"City","NJ New Jersey","3421000 ELIZABETH CITY",8,"Project Based Section 8",5,"NA","NJ ELIZABETH CITY","3421000",342,96,294,89,8,5,2.3,688,443,1093,18970,8106,2,14,33,13,37,31,1,67,21,97,79,9,40,75,40,9,10,5,2,50,12,36,4,92,46,-1,3,5,4,31,8,43,1,-1,71,100,42,38,50,13,4,22,88,12,"NA","NA","21000","NA","NA","NJ","NA","NA"
"286",2021-12-31,"City","NJ New Jersey","3421000 ELIZABETH CITY",8,"S236/BMIR",7,"NA","NJ ELIZABETH CITY","3421000",193,-5,60,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,"NA","NA","21000","NA","NA","NJ","NA","NA"
"287",2021-12-31,"City","NJ New Jersey","3421000 ELIZABETH CITY",8,"202/PRAC",8,"NA","NJ ELIZABETH CITY","3421000",71,98,70,100,7,9,1.2,82,358,405,15381,13130,3,9,56,11,21,3,1,96,20,97,86,-1,-1,71,-1,-1,1,2,-1,-1,-1,100,30,90,3,-1,-1,10,4,74,9,87,0,-1,127,99,35,100,-1,-1,-1,34,83,3,"NA","NA","21000","NA","NA","NJ","NA","NA"
"288",2021-12-31,"City","NJ New Jersey","3421120 ELLISBURG CDP",8,"Summary of All HUD Programs",1,"NA","NJ ELLISBURG CDP","3421120",245,96,240,100,7,11,1.2,276,319,880,14431,12548,5,21,37,20,18,3,1,95,21,100,83,-1,1,70,1,75,4,8,-1,4,3,93,16,27,8,0,9,68,1,5,3,10,0,57,91,34,68,98,3,-1,0,12,27,30,"NA","NA","21120","NA","NA","NJ","NA","NA"
"289",2021-12-31,"City","NJ New Jersey","3421120 ELLISBURG CDP",8,"Housing Choice Vouchers",3,"NA","NJ ELLISBURG CDP","3421120",26,95,26,100,6,-1,1.3,33,358,984,14023,11049,4,35,23,19,19,19,-1,81,20,100,81,-1,12,73,12,69,77,58,-1,31,19,50,19,69,23,-1,4,31,12,31,-1,42,4,57,157,42,62,77,23,-1,4,12,27,31,"NA","NA","21120","NA","NA","NJ","NA","NA"
"290",2021-12-31,"City","NJ New Jersey","3421120 ELLISBURG CDP",8,"Project Based Section 8",5,"NA","NJ ELLISBURG CDP","3421120",145,96,143,100,7,9,1.1,162,327,1116,14949,13195,2,22,36,21,19,1,-1,99,22,99,82,-1,-1,67,-1,100,-1,1,-1,1,-1,99,17,22,6,1,9,72,-1,3,3,6,0,-1,83,-1,-1,100,-1,-1,-1,12,27,30,"NA","NA","21120","NA","NA","NJ","NA","NA"
"291",2021-12-31,"City","NJ New Jersey","3421120 ELLISBURG CDP",8,"202/PRAC",8,"NA","NJ ELLISBURG CDP","3421120",74,96,71,100,6,18,1.1,81,289,383,13536,11865,10,14,44,17,15,3,3,94,20,100,86,-1,-1,76,-1,100,-1,1,-1,-1,1,99,14,23,7,-1,11,73,-1,-1,4,4,0,-1,82,100,69,100,-1,-1,-1,12,27,30,"NA","NA","21120","NA","NA","NJ","NA","NA"
